date,service,type_document,chemin_fichier
2023-06-26,"Aménagement et services urbains, environnement – Politique de la ville – Contrat de Ville – Programmation 2023 – Provision pour diverses actions - Deuxième attribution de subventions 2029",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\amenagement-et-services-urbains-environnement-poli\2023-06-26_deports_instances_municipales_amenagement-et-services-urbains-environnement-poli_17174-3728_3.csv
2023-06-26,"Aménagement et services urbains, environnement – Politique de la ville – Équipement – Provision Contrat de Ville – Première attribution de subventions 2023",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\amenagement-et-services-urbains-environnement-poli\2023-06-26_deports_instances_municipales_amenagement-et-services-urbains-environnement-poli_17107-3728.csv
2023-06-26,Culture - Action culturelle – Association Le Jardin Moderne – Convention pluriannuelle d'objectifs de 2023 à 2026,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\culture-action-culturelle-association-le-jardin-mo\2023-06-26_deports_instances_municipales_culture-action-culturelle-association-le-jardin-mo_17230-3728.csv
2023-06-26,Sports et jeunesse - Action socio-éducative - Provision Fonds d'Aide à la Vie Associative – Troisième attribution de subventions 2025,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\sports-et-jeunesse-action-socio-educative-provisio\2023-06-26_deports_instances_municipales_sports-et-jeunesse-action-socio-educative-provisio_17230-3728.csv
2023-06-26,Sport et jeunesse - Cet été à Rennes - Provision Animations quartiers été 2023 - Provision Animations sportives été 2023 - Première attribution de subventions 2028,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\sport-et-jeunesse-cet-ete-a-rennes-provision-anima\2023-06-26_deports_instances_municipales_sport-et-jeunesse-cet-ete-a-rennes-provision-anima_17123-3728.csv
2023-06-26,Sports et jeunesse – Action socio-éducative – Provision Loisirs Vacances Jeunes – Attribution de subventions 2023,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\sports-et-jeunesse-action-socio-educative-provisio\2023-06-26_deports_instances_municipales_sports-et-jeunesse-action-socio-educative-provisio_17123-3728.csv
2023-06-26,Sport et jeunesse - Cet été à Rennes - Provision Animations quartiers été 2023 - Provision Animations sportives été 2023 - Première attribution de subventions 2028,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\sport-et-jeunesse-cet-ete-a-rennes-provision-anima\2023-06-26_deports_instances_municipales_sport-et-jeunesse-cet-ete-a-rennes-provision-anima_17122-3728.csv
2023-06-26,"Interventions sociales et santé –Tranquillité publique, prévention de la délinquance – Conseil Local de Sécurité et de Prévention de la Délinquance (CLSPD) – Provision pour CLSPD - Première attribution de subventions 2023",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\interventions-sociales-et-sante-tranquillite-publi\2023-06-26_deports_instances_municipales_interventions-sociales-et-sante-tranquillite-publi_17231-3728.csv
2023-06-26,Logement - Aides au secteur locatif - Agence Immobilière à Vocation Sociale (AIVS) - Subvention de fonctionnement – DCM 2023-0035 Modification de la délibération attributive de subventions,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\logement-aides-au-secteur-locatif-agence-immobilie\2023-06-26_deports_instances_municipales_logement-aides-au-secteur-locatif-agence-immobilie_17231-3728.csv
2023-06-26,Interventions sociales et santé – STSPD – Médiation de nuit – Approbation de la convention portant constitution d'un groupement de commande en vue du renouvellement du marché public de médiation de nuit - Désignation des membres de la Commission d'appel d'offres ad hoc,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\interventions-sociales-et-sante-stspd-mediation-de\2023-06-26_deports_instances_municipales_interventions-sociales-et-sante-stspd-mediation-de_7295-3728.csv
2023-06-26,Interventions sociales et santé – STSPD – Médiation de nuit – Approbation de la convention portant constitution d'un groupement de commande en vue du renouvellement du marché public de médiation de nuit - Désignation des membres de la Commission d'appel d'offres ad hoc,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\interventions-sociales-et-sante-stspd-mediation-de\2023-06-26_deports_instances_municipales_interventions-sociales-et-sante-stspd-mediation-de_17151-3728.csv
2023-10-09,Sports et jeunesse – Animation sportive - Provision pour Manifestations sportives – Quatrième attribution de subventions 2023,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\sports-et-jeunesse-animation-sportive-provision-po\2023-10-09_deports_instances_municipales_sports-et-jeunesse-animation-sportive-provision-po_17234-3728.csv
2023-10-09,"Aménagement et services urbains, environnement – Politique de la ville – Équipement – Provision Contrat de ville – Deuxième attribution de subventions 2023",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\amenagement-et-services-urbains-environnement-poli\2023-10-09_deports_instances_municipales_amenagement-et-services-urbains-environnement-poli_17107-3728.csv
2023-10-09,"Interventions sociales et santé – Autres interventions sociales – Provision Diversité culturelle, accès aux droits et lutte contre les discriminations – Troisième attribution de subventions 2023",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\interventions-sociales-et-sante-autres-interventio\2023-10-09_deports_instances_municipales_interventions-sociales-et-sante-autres-interventio_17230-3728.csv
2023-10-09,"Aménagement et services urbains, environnement - ZAC Baud Chardonnet – Bilan financier prévisionnel actualisé au 31 décembre 2022 – Avenant n° 6 au contrat de concession d'aménagement – Approbation",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\amenagement-et-services-urbains-environnement-zac-\2023-10-09_deports_instances_municipales_amenagement-et-services-urbains-environnement-zac-_9773-3728.csv
2023-10-09,"Aménagement et services urbains, environnement - ZAC de Guines – Bilan financier actualisé au 31 décembre 2022 – Avenant n° 3 au contrat de concession d'aménagement – Approbation",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\amenagement-et-services-urbains-environnement-zac-\2023-10-09_deports_instances_municipales_amenagement-et-services-urbains-environnement-zac-_9773-3728_2.csv
2023-10-09,"Aménagement et services urbains, environnement - ZAC de Guines – Bilan financier actualisé au 31 décembre 2022 – Avenant n° 3 au contrat de concession d'aménagement – Approbation",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\amenagement-et-services-urbains-environnement-zac-\2023-10-09_deports_instances_municipales_amenagement-et-services-urbains-environnement-zac-_17122-3728_2.csv
2023-10-09,"Aménagement et services urbains, environnement - ZAC de Guines – Bilan financier actualisé au 31 décembre 2022 – Avenant n° 3 au contrat de concession d'aménagement – Approbation",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\amenagement-et-services-urbains-environnement-zac-\2023-10-09_deports_instances_municipales_amenagement-et-services-urbains-environnement-zac-_17223-3728.csv
2023-10-09,"Aménagement et services urbains, environnement – Politique de la ville – Équipement – Provision Contrat de ville – Deuxième attribution de subventions 2023",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\amenagement-et-services-urbains-environnement-poli\2023-10-09_deports_instances_municipales_amenagement-et-services-urbains-environnement-poli_7285-3728.csv
2023-01-23,"Culture - Cinémas et autres salles de spectacle – Salles Le Liberté, l'Étage et le MusikHALL - Contrat de concession de service public avec Citédia Services – Deuxième avenant - Modification des tarifs",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\culture-cinemas-et-autres-salles-de-spectacle-sall\2023-01-23_deports_instances_municipales_culture-cinemas-et-autres-salles-de-spectacle-sall_7301-3728.csv
2023-01-23,Administration générale – Commission d'Appel d'Offres à caractère permanent – Désignation des membres – Modification,deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\administration-generale-commission-d-appel-d-offre\2023-01-23_deports_instances_municipales_administration-generale-commission-d-appel-d-offre_7301-3728.csv
2023-01-23,"Culture - Cinémas et autres salles de spectacle – Salles Le Liberté, l'Étage et le MusikHALL - Contrat de concession de service public avec Citédia Services – Deuxième avenant - Modification des tarifs",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\culture-cinemas-et-autres-salles-de-spectacle-sall\2023-01-23_deports_instances_municipales_culture-cinemas-et-autres-salles-de-spectacle-sall_9762-3728.csv
2023-01-23,"Culture - Cinémas et autres salles de spectacle – Salles Le Liberté, l'Étage et le MusikHALL - Contrat de concession de service public avec Citédia Services – Deuxième avenant - Modification des tarifs",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\culture-cinemas-et-autres-salles-de-spectacle-sall\2023-01-23_deports_instances_municipales_culture-cinemas-et-autres-salles-de-spectacle-sall_9760-3728.csv
2023-01-23,"Culture - Cinémas et autres salles de spectacle – Salles Le Liberté, l'Étage et le MusikHALL - Contrat de concession de service public avec Citédia Services – Deuxième avenant - Modification des tarifs",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\culture-cinemas-et-autres-salles-de-spectacle-sall\2023-01-23_deports_instances_municipales_culture-cinemas-et-autres-salles-de-spectacle-sall_7287-3728.csv
2023-01-23,"Aménagement et services urbains, environnement - ZAC Maurepas-Gayeulles – 7 et 9 allée de Rochester et 277 rue de Fougères – Cession à la SPLA Territoires Publics",deports_instances_municipales,module1-nettoyage/data/classe\deports_instances_municipales\2023\amenagement-et-services-urbains-environnement-zac-\2023-01-23_deports_instances_municipales_amenagement-et-services-urbains-environnement-zac-_9773-3728.csv
